,indenização_count,revisão_count,tarifa_count,file,label
50697,0,9,14,../data/VAC0919418_1.txt,tarifa
50698,0,0,0,../data/VAC0927733_1.txt,
50699,2,0,0,../data/VAC0968195_1.txt,indenização
50700,0,0,0,../data/VAC0941729_1.txt,
50701,2,0,0,../data/VAC0783465_1.txt,indenização
50702,8,13,26,../data/VAC1007432_1.txt,tarifa
50703,2,2,4,../data/VAC0783615_1.txt,tarifa
50704,0,23,10,../data/VAC0388833_1.txt,revisão
50705,0,0,0,../data/VAC0951700_1.txt,
50706,0,5,1,../data/VAC0780142_1.txt,revisão
50707,0,0,0,../data/VAC0905547_1.txt,
50708,0,10,12,../data/VAC1022533_1.txt,tarifa
50709,0,27,6,../data/VAC0496149_1.txt,revisão
50710,0,16,1,../data/VAC0978129_1.txt,revisão
50711,0,3,0,../data/VAC0886670_1.txt,revisão
50712,15,0,0,../data/VAC0847011_1.txt,indenização
50713,0,1,3,../data/VAC0603165_1.txt,tarifa
50714,0,0,0,../data/VAC0985845_1.txt,
50715,0,1,0,../data/VAC0993535_1.txt,revisão
50716,0,9,14,../data/VAC0977024_1.txt,tarifa
50717,0,6,0,../data/VAC0384699_1.txt,revisão
50718,0,1,11,../data/VAC0915212_1.txt,tarifa
50719,1,4,0,../data/VAC1004318_1.txt,revisão
50720,0,7,19,../data/VAC0868383_1.txt,tarifa
50721,0,0,0,../data/VAC0931096_1.txt,
50722,22,3,0,../data/VAC0852053_1.txt,indenização
50723,0,7,9,../data/VAC0921970_1.txt,tarifa
50724,2,6,6,../data/VAC0960868_1.txt,
50725,0,0,0,../data/VAC0651409_1.txt,
50726,5,0,0,../data/VAC0967039_1.txt,indenização
50727,0,27,5,../data/VAC0575178_1.txt,revisão
50728,0,10,24,../data/VAC0704848_1.txt,tarifa
50729,0,0,0,../data/VAC0343918_1.txt,
50730,0,2,1,../data/VAC0296411_1.txt,revisão
50731,0,36,11,../data/VAC0634008_1.txt,revisão
50732,0,0,0,../data/VAC0633162_2.txt,
50733,0,41,8,../data/VAC0807810_1.txt,revisão
50734,17,0,2,../data/VAC0789861_2.txt,indenização
50735,0,14,29,../data/VAC0942380_1.txt,tarifa
50736,37,0,0,../data/VAC0907654_1.txt,indenização
50737,13,0,0,../data/VAC0723963_1.txt,indenização
50738,0,0,0,../data/VAC0873027_1.txt,
50739,0,1,6,../data/VAC0938447_1.txt,tarifa
50740,5,19,4,../data/VAC0864076_1.txt,revisão
50741,0,39,3,../data/VAC0907212_1.txt,revisão
50742,5,0,0,../data/VAC0929451_1.txt,indenização
50743,2,0,3,../data/VAC1064291_1.txt,tarifa
50744,1,0,0,../data/VAC1058875_1.txt,indenização
50745,0,0,0,../data/VAC0978849_1.txt,
50746,0,0,0,../data/VAC1084987_1.txt,
50747,0,2,0,../data/VAC1012604_1.txt,revisão
50748,0,25,6,../data/VAC0622390_1.txt,revisão
50749,2,1,10,../data/VAC0833859_1.txt,tarifa
50750,5,3,0,../data/VAC0717877_1.txt,indenização
50751,0,0,0,../data/VAC0851821_1.txt,
50752,0,7,24,../data/VAC0942581_1.txt,tarifa
50753,0,13,3,../data/VAC1012754_1.txt,revisão
50754,0,4,9,../data/VAC0800520_1.txt,tarifa
50755,0,0,0,../data/VAC0860458_1.txt,
50756,3,0,0,../data/VAC0919497_2.txt,indenização
50757,1,16,38,../data/VAC0982779_1.txt,tarifa
50758,0,22,5,../data/VAC0955998_1.txt,revisão
50759,6,0,0,../data/VAC1021627_1.txt,indenização
50760,0,8,11,../data/VAC0777253_1.txt,tarifa
50761,0,0,0,../data/VAC0882879_1.txt,
50762,0,7,0,../data/VAC0274084_1.txt,revisão
50763,1,25,4,../data/VAC0958099_1.txt,revisão
50764,1,9,25,../data/VAC0814030_1.txt,tarifa
50765,0,14,0,../data/VAC0598495_1.txt,revisão
50766,0,1,1,../data/VAC0926420_1.txt,
50767,0,0,0,../data/VAC0902564_1.txt,
50768,0,0,25,../data/VAC0943503_1.txt,tarifa
50769,0,15,11,../data/VAC0893198_1.txt,revisão
50770,0,0,0,../data/VAC0361388_1.txt,
50771,0,45,3,../data/VAC0842836_1.txt,revisão
50772,0,10,10,../data/VAC0672101_1.txt,
50773,0,0,0,../data/VAC1004057_1.txt,
50774,2,29,1,../data/VAC1078292_1.txt,revisão
50775,0,31,25,../data/VAC0730518_1.txt,revisão
50776,0,0,0,../data/VAC0964111_1.txt,
50777,2,0,0,../data/VAC1090770_1.txt,indenização
50778,0,1,0,../data/VAC0728779_1.txt,revisão
50779,1,0,1,../data/VAC0895249_1.txt,
50780,1,2,15,../data/VAC0987187_1.txt,tarifa
50781,10,0,0,../data/VAC0240313_1.txt,indenização
50782,0,0,0,../data/VAC0927768_2.txt,
50783,1,0,0,../data/VAC0930559_1.txt,indenização
50784,0,0,0,../data/VAC0878355_1.txt,
50785,0,39,13,../data/VAC0808130_1.txt,revisão
50786,0,4,0,../data/VAC1000676_1.txt,revisão
50787,0,14,4,../data/VAC0921212_1.txt,revisão
50788,0,11,1,../data/VAC1002327_1.txt,revisão
50789,8,0,0,../data/VAC0998102_1.txt,indenização
50790,0,5,0,../data/VAC0656094_1.txt,revisão
50791,0,2,5,../data/VAC0997243_1.txt,tarifa
50792,4,2,0,../data/VAC0927992_1.txt,indenização
50793,0,0,0,../data/VAC0945440_1.txt,
50794,1,0,0,../data/VAC0895029_1.txt,indenização
50795,0,0,0,../data/VAC0118327_1.txt,
50796,0,0,0,../data/VAC0919075_1.txt,
50797,0,2,0,../data/VAC0972650_1.txt,revisão
50798,1,8,14,../data/VAC0708324_2.txt,tarifa
50799,0,1,0,../data/VAC0904399_1.txt,revisão
50800,0,2,1,../data/VAC0923189_2.txt,revisão
50801,11,1,3,../data/VAC0841784_1.txt,indenização
50802,2,2,1,../data/VAC0929274_1.txt,
50803,0,7,23,../data/VAC0958857_1.txt,tarifa
50804,0,0,0,../data/VAC0881452_2.txt,
50805,0,0,0,../data/VAC1015070_1.txt,
50806,8,0,0,../data/VAC0902106_1.txt,indenização
50807,0,31,25,../data/VAC0870730_1.txt,revisão
50808,0,0,2,../data/VAC0971667_1.txt,tarifa
50809,0,11,0,../data/VAC0916091_1.txt,revisão
50810,0,0,0,../data/VAC1048125_1.txt,
50811,0,0,0,../data/VAC0975566_1.txt,
50812,0,0,0,../data/VAC0950080_1.txt,
50813,0,0,0,../data/VAC1072962_1.txt,
50814,2,1,0,../data/VAC0533406_1.txt,indenização
50815,0,0,0,../data/VAC0971952_1.txt,
50816,2,0,0,../data/VAC0825533_1.txt,indenização
50817,0,0,0,../data/VAC0691509_1.txt,
50818,0,0,0,../data/VAC0447642_1.txt,
50819,1,4,7,../data/VAC0916051_1.txt,tarifa
50820,0,0,0,../data/VAC0973046_1.txt,
50821,0,53,1,../data/VAC0512531_1.txt,revisão
50822,0,0,0,../data/VAC0546951_1.txt,
50823,2,0,0,../data/VAC0608805_1.txt,indenização
50824,0,11,0,../data/VAC0678899_1.txt,revisão
50825,0,16,1,../data/VAC0827383_1.txt,revisão
50826,0,6,0,../data/VAC0451325_1.txt,revisão
50827,0,80,16,../data/VAC0641209_1.txt,revisão
50828,9,1,0,../data/VAC0658602_1.txt,indenização
50829,0,4,0,../data/VAC0956116_1.txt,revisão
50830,0,16,0,../data/VAC0885532_1.txt,revisão
50831,0,8,12,../data/VAC1015974_1.txt,tarifa
50832,0,2,0,../data/VAC1009049_1.txt,revisão
50833,0,0,0,../data/VAC0837355_1.txt,
50834,0,1,15,../data/VAC0950225_1.txt,tarifa
50835,0,1,7,../data/VAC0965280_1.txt,tarifa
50836,2,2,10,../data/VAC0740661_1.txt,tarifa
50837,0,0,0,../data/VAC0976165_1.txt,
50838,0,25,7,../data/VAC0679780_1.txt,revisão
50839,0,29,1,../data/VAC0935663_2.txt,revisão
50840,0,7,13,../data/VAC0875847_1.txt,tarifa
50841,6,1,7,../data/VAC0955655_1.txt,tarifa
50842,0,0,0,../data/VAC0885540_1.txt,
50843,0,15,1,../data/VAC0954619_1.txt,revisão
50844,0,4,18,../data/VAC0927649_1.txt,tarifa
50845,3,94,31,../data/VAC0972119_2.txt,revisão
50846,2,0,0,../data/VAC0924766_1.txt,indenização
50847,0,7,21,../data/VAC0922816_1.txt,tarifa
50848,0,11,0,../data/VAC0531498_1.txt,revisão
50849,0,0,0,../data/VAC0648778_1.txt,
50850,0,0,0,../data/VAC0979809_1.txt,
50851,11,0,0,../data/VAC1025294_1.txt,indenização
50852,0,1,0,../data/VAC0826840_1.txt,revisão
50853,11,8,15,../data/VAC0846356_3.txt,tarifa
50854,0,2,1,../data/VAC0947140_1.txt,revisão
50855,0,5,21,../data/VAC1008312_1.txt,tarifa
50856,4,1,3,../data/VAC0769794_1.txt,indenização
50857,0,1,1,../data/VAC0909885_1.txt,
50858,0,0,0,../data/VAC0510138_1.txt,
50859,0,21,0,../data/VAC0904211_1.txt,revisão
50860,8,0,0,../data/VAC0955206_1.txt,indenização
50861,11,2,1,../data/VAC0932999_1.txt,indenização
50862,0,0,10,../data/VAC0945478_2.txt,tarifa
50863,0,20,2,../data/VAC0539091_1.txt,revisão
50864,0,3,15,../data/VAC0953232_1.txt,tarifa
50865,0,17,1,../data/VAC0553169_1.txt,revisão
50866,0,34,2,../data/VAC0082934_1.txt,revisão
50867,8,0,1,../data/VAC0920420_2.txt,indenização
50868,5,1,0,../data/VAC0933201_2.txt,indenização
50869,0,29,5,../data/VAC0515540_1.txt,revisão
50870,0,8,0,../data/VAC0749280_1.txt,revisão
50871,3,1,0,../data/VAC0986654_1.txt,indenização
50872,0,0,0,../data/VAC0752528_1.txt,
50873,0,4,6,../data/VAC0651291_1.txt,tarifa
50874,0,0,0,../data/VAC0569353_1.txt,
50875,0,0,0,../data/VAC0898856_1.txt,
50876,1,12,13,../data/VAC0996218_1.txt,tarifa
50877,0,0,0,../data/VAC1075577_2.txt,
50878,0,0,0,../data/VAC0701050_1.txt,
50879,0,4,12,../data/VAC0930605_1.txt,tarifa
50880,0,7,17,../data/VAC0982994_1.txt,tarifa
50881,0,0,0,../data/VAC0866209_2.txt,
50882,2,1,0,../data/VAC1023379_1.txt,indenização
50883,3,4,8,../data/VAC1010763_1.txt,tarifa
50884,2,1,0,../data/VAC0946792_1.txt,indenização
50885,0,4,4,../data/VAC0688740_1.txt,
50886,0,0,0,../data/VAC0833148_1.txt,
50887,5,0,0,../data/VAC0986546_1.txt,indenização
50888,0,46,23,../data/VAC0857056_1.txt,revisão
50889,0,0,0,../data/VAC1010679_1.txt,
50890,1,47,12,../data/VAC0825744_1.txt,revisão
50891,6,1,0,../data/VAC0458333_1.txt,indenização
50892,0,11,1,../data/VAC0900839_1.txt,revisão
50893,6,0,0,../data/VAC1056876_1.txt,indenização
50894,0,5,8,../data/VAC0990337_2.txt,tarifa
50895,0,0,0,../data/VAC1008578_1.txt,
50896,2,6,23,../data/VAC0597364_1.txt,tarifa
50897,0,0,0,../data/VAC0695326_1.txt,
50898,0,0,0,../data/VAC0832264_1.txt,
50899,0,54,15,../data/VAC0940398_1.txt,revisão
50900,0,0,0,../data/VAC0594117_1.txt,
50901,0,3,4,../data/VAC0562119_1.txt,tarifa
50902,0,0,0,../data/VAC0757264_1.txt,
50903,0,12,0,../data/VAC0350391_1.txt,revisão
50904,4,0,0,../data/VAC0859955_1.txt,indenização
50905,0,6,16,../data/VAC0961934_1.txt,tarifa
50906,0,5,18,../data/VAC0898030_1.txt,tarifa
50907,0,0,0,../data/VAC0751876_1.txt,
50908,0,0,0,../data/VAC1014602_1.txt,
50909,0,0,0,../data/VAC0892952_1.txt,
50910,8,0,4,../data/VAC0944517_1.txt,indenização
50911,0,0,0,../data/VAC0339827_1.txt,
50912,0,12,5,../data/VAC0479369_1.txt,revisão
50913,0,0,0,../data/VAC0857432_1.txt,
50914,0,0,0,../data/VAC0857368_1.txt,
50915,0,0,0,../data/VAC0540714_1.txt,
50916,0,0,0,../data/VAC0814883_1.txt,
50917,0,1,0,../data/VAC0890037_1.txt,revisão
50918,4,2,10,../data/VAC0948574_1.txt,tarifa
50919,0,1,0,../data/VAC0550145_1.txt,revisão
50920,0,1,0,../data/VAC0929157_1.txt,revisão
50921,4,7,4,../data/VAC0895478_1.txt,revisão
50922,0,1,7,../data/VAC0952585_1.txt,tarifa
50923,17,0,1,../data/VAC0846805_1.txt,indenização
50924,0,2,2,../data/VAC0979402_1.txt,
50925,0,42,2,../data/VAC0954725_2.txt,revisão
50926,0,0,0,../data/VAC0428324_1.txt,
50927,0,8,34,../data/VAC0930917_2.txt,tarifa
50928,0,8,24,../data/VAC0967466_1.txt,tarifa
50929,0,3,6,../data/VAC0961235_1.txt,tarifa
50930,7,0,0,../data/VAC0906408_1.txt,indenização
50931,0,0,1,../data/VAC0398115_1.txt,tarifa
50932,0,1,0,../data/VAC0835975_1.txt,revisão
50933,0,18,36,../data/VAC0542231_1.txt,tarifa
50934,0,6,2,../data/VAC0537882_1.txt,revisão
50935,7,0,0,../data/VAC0942002_1.txt,indenização
50936,0,0,0,../data/VAC0151244_1.txt,
50937,2,0,5,../data/VAC0986910_1.txt,tarifa
50938,1,15,6,../data/VAC1071097_1.txt,revisão
50939,24,0,0,../data/VAC0382751_1.txt,indenização
50940,0,2,19,../data/VAC0920317_1.txt,tarifa
50941,5,0,1,../data/VAC0893095_1.txt,indenização
50942,1,0,0,../data/VAC0960693_1.txt,indenização
50943,0,4,9,../data/VAC0913574_1.txt,tarifa
50944,6,0,2,../data/VAC1052192_1.txt,indenização
50945,0,21,0,../data/VAC0963538_1.txt,revisão
50946,2,0,0,../data/VAC1055884_1.txt,indenização
50947,8,0,3,../data/VAC0977874_1.txt,indenização
50948,1,3,21,../data/VAC0937769_1.txt,tarifa
50949,2,8,0,../data/VAC0671022_1.txt,revisão
50950,0,12,1,../data/VAC0897085_1.txt,revisão
50951,0,8,13,../data/VAC1036006_1.txt,tarifa
50952,1,13,1,../data/VAC0979756_1.txt,revisão
50953,14,12,20,../data/VAC0986538_1.txt,tarifa
50954,2,1,0,../data/VAC0577352_1.txt,indenização
50955,0,0,0,../data/VAC0899839_1.txt,
50956,0,7,23,../data/VAC1007751_1.txt,tarifa
50957,0,11,0,../data/VAC0939713_1.txt,revisão
50958,0,0,5,../data/VAC0692063_1.txt,tarifa
50959,0,28,10,../data/VAC0957163_1.txt,revisão
50960,8,29,22,../data/VAC1054114_1.txt,revisão
50961,1,0,0,../data/VAC0896283_1.txt,indenização
50962,0,1,4,../data/VAC0935169_1.txt,tarifa
50963,0,0,0,../data/VAC1027086_1.txt,
50964,3,0,1,../data/VAC0925058_1.txt,indenização
50965,1,0,10,../data/VAC0888063_1.txt,tarifa
50966,3,0,3,../data/VAC1057440_2.txt,
50967,0,15,15,../data/VAC0441580_1.txt,
50968,0,7,10,../data/VAC0962384_1.txt,tarifa
50969,0,12,1,../data/VAC0895786_1.txt,revisão
50970,0,30,24,../data/VAC1049982_1.txt,revisão
50971,2,1,1,../data/VAC0950235_1.txt,indenização
50972,0,20,1,../data/VAC0926178_1.txt,revisão
50973,0,25,11,../data/VAC0621996_1.txt,revisão
50974,2,50,11,../data/VAC0957573_1.txt,revisão
50975,1,46,4,../data/VAC0904978_1.txt,revisão
50976,1,2,2,../data/VAC0629498_1.txt,
50977,10,0,0,../data/VAC0330810_1.txt,indenização
50978,48,5,1,../data/VAC0991882_1.txt,indenização
50979,0,17,5,../data/VAC0933229_1.txt,revisão
50980,1,14,15,../data/VAC0816707_1.txt,tarifa
50981,1,2,18,../data/VAC0737398_1.txt,tarifa
50982,0,6,9,../data/VAC0429029_1.txt,tarifa
50983,1,0,0,../data/VAC1044675_1.txt,indenização
50984,0,0,1,../data/VAC0789943_1.txt,tarifa
50985,26,11,28,../data/VAC0942860_1.txt,tarifa
50986,0,22,20,../data/VAC0545510_1.txt,revisão
50987,0,30,16,../data/VAC0591683_1.txt,revisão
50988,3,8,16,../data/VAC0682871_1.txt,tarifa
50989,10,2,0,../data/VAC1017637_1.txt,indenização
50990,0,18,14,../data/VAC0127689_1.txt,revisão
50991,0,0,0,../data/VAC0895263_1.txt,
50992,12,1,0,../data/VAC1074125_1.txt,indenização
50993,3,0,0,../data/VAC0854195_1.txt,indenização
50994,0,0,0,../data/VAC0574572_1.txt,
50995,0,0,0,../data/VAC0871037_1.txt,
50996,0,12,14,../data/VAC0740387_1.txt,tarifa
50997,0,0,0,../data/VAC0922364_1.txt,
50998,0,0,0,../data/VAC0928601_1.txt,
50999,0,14,0,../data/VAC0933650_1.txt,revisão
51000,0,0,0,../data/VAC0901570_1.txt,
51001,0,15,0,../data/VAC0933826_1.txt,revisão
51002,0,8,1,../data/VAC0897168_1.txt,revisão
51003,1,36,3,../data/VAC0603344_1.txt,revisão
51004,0,0,0,../data/VAC0935054_1.txt,
51005,1,6,1,../data/VAC0492372_1.txt,revisão
51006,0,0,0,../data/VAC0949226_1.txt,
51007,0,0,0,../data/VAC0067334_1.txt,
51008,1,3,9,../data/VAC0932708_1.txt,tarifa
51009,0,0,0,../data/VAC0788715_1.txt,
51010,2,9,22,../data/VAC0625142_1.txt,tarifa
51011,0,5,11,../data/VAC0772508_1.txt,tarifa
51012,13,0,0,../data/VAC0682777_1.txt,indenização
51013,2,1,4,../data/VAC1028283_1.txt,tarifa
51014,0,0,0,../data/VAC0285607_1.txt,
51015,7,0,0,../data/VAC1091912_1.txt,indenização
51016,0,0,0,../data/VAC0956337_1.txt,
51017,0,19,19,../data/VAC0940998_1.txt,
51018,0,7,6,../data/VAC0820734_1.txt,revisão
51019,0,35,14,../data/VAC1009238_1.txt,revisão
51020,0,14,1,../data/VAC0933391_1.txt,revisão
51021,0,5,0,../data/VAC0394846_1.txt,revisão
51022,0,5,12,../data/VAC0991111_1.txt,tarifa
51023,0,2,2,../data/VAC0427790_1.txt,
51024,0,3,0,../data/VAC0964254_1.txt,revisão
51025,0,32,6,../data/VAC0227163_1.txt,revisão
51026,0,0,18,../data/VAC1025332_1.txt,tarifa
51027,0,0,0,../data/VAC0852117_1.txt,
51028,0,0,5,../data/VAC0698971_1.txt,tarifa
51029,0,5,13,../data/VAC1007622_1.txt,tarifa
51030,1,0,0,../data/VAC0944279_1.txt,indenização
51031,10,0,0,../data/VAC1033410_1.txt,indenização
51032,3,0,0,../data/VAC0938601_1.txt,indenização
51033,2,39,7,../data/VAC0960880_1.txt,revisão
51034,0,32,3,../data/VAC0881979_1.txt,revisão
51035,4,1,1,../data/VAC1001133_1.txt,indenização
51036,0,9,23,../data/VAC1000435_2.txt,tarifa
51037,2,1,1,../data/VAC0652145_1.txt,indenização
51038,0,8,4,../data/VAC0928187_1.txt,revisão
51039,0,0,0,../data/VAC0948839_1.txt,
51040,1,70,13,../data/VAC0825127_1.txt,revisão
51041,0,26,1,../data/VAC0242791_1.txt,revisão
51042,0,23,0,../data/VAC0879163_1.txt,revisão
51043,1,10,1,../data/VAC0953330_1.txt,revisão
51044,0,0,0,../data/VAC0966952_1.txt,
51045,0,0,0,../data/VAC1015734_1.txt,
51046,0,0,0,../data/VAC0809746_1.txt,
51047,0,30,0,../data/VAC0890723_1.txt,revisão
51048,0,0,0,../data/VAC0760084_1.txt,
51049,0,43,6,../data/VAC0926409_1.txt,revisão
51050,5,0,0,../data/VAC0986643_1.txt,indenização
51051,0,3,1,../data/VAC0919621_1.txt,revisão
51052,0,38,10,../data/VAC0903215_1.txt,revisão
51053,0,0,0,../data/VAC1046753_1.txt,
51054,3,0,0,../data/VAC0986685_1.txt,indenização
51055,0,1,0,../data/VAC0973484_1.txt,revisão
51056,23,1,0,../data/VAC0733665_1.txt,indenização
51057,0,26,0,../data/VAC0972396_1.txt,revisão
51058,2,7,30,../data/VAC0962053_1.txt,tarifa
51059,9,1,0,../data/VAC1068418_1.txt,indenização
51060,0,32,3,../data/VAC0502614_1.txt,revisão
51061,0,8,11,../data/VAC0853891_2.txt,tarifa
51062,0,9,0,../data/VAC0940868_1.txt,revisão
51063,0,0,0,../data/VAC0873214_1.txt,
51064,0,27,4,../data/VAC1071483_1.txt,revisão
51065,0,33,0,../data/VAC0650522_1.txt,revisão
51066,9,0,0,../data/VAC0436974_1.txt,indenização
51067,13,1,0,../data/VAC0760140_1.txt,indenização
51068,2,3,1,../data/VAC0922978_1.txt,revisão
51069,0,0,0,../data/VAC0708903_1.txt,
51070,0,1,7,../data/VAC0859048_1.txt,tarifa
51071,0,1,15,../data/VAC1023509_1.txt,tarifa
51072,1,0,0,../data/VAC0923727_1.txt,indenização
51073,0,8,0,../data/VAC0612047_1.txt,revisão
51074,0,0,0,../data/VAC0884748_1.txt,
51075,1,0,0,../data/VAC0917488_1.txt,indenização
51076,0,0,0,../data/VAC0674939_1.txt,
51077,0,0,0,../data/VAC1102899_2.txt,
51078,8,0,0,../data/VAC1047165_1.txt,indenização
51079,0,0,1,../data/VAC1028445_1.txt,tarifa
51080,0,23,17,../data/VAC0931078_1.txt,revisão
51081,6,0,0,../data/VAC1014070_1.txt,indenização
51082,0,4,1,../data/VAC0956830_1.txt,revisão
51083,0,40,15,../data/VAC0853866_1.txt,revisão
51084,0,0,0,../data/VAC0468233_1.txt,
51085,6,0,1,../data/VAC1049589_2.txt,indenização
51086,2,0,0,../data/VAC1014179_2.txt,indenização
51087,0,1,1,../data/VAC0957796_2.txt,
51088,0,22,0,../data/VAC0715907_1.txt,revisão
51089,10,0,0,../data/VAC0922471_1.txt,indenização
51090,0,5,1,../data/VAC0956689_1.txt,revisão
51091,0,1,0,../data/VAC0883631_1.txt,revisão
51092,8,1,0,../data/VAC0944722_1.txt,indenização
51093,11,0,0,../data/VAC0838026_1.txt,indenização
51094,4,1,0,../data/VAC0906980_1.txt,indenização
51095,0,0,0,../data/VAC0956979_1.txt,
51096,22,0,0,../data/VAC0994177_1.txt,indenização
51097,0,1,0,../data/VAC0906432_1.txt,revisão
51098,0,0,0,../data/VAC0895072_1.txt,
51099,0,0,0,../data/VAC0941323_1.txt,
51100,0,21,9,../data/VAC0982474_1.txt,revisão
51101,0,0,0,../data/VAC0925679_1.txt,
51102,1,0,0,../data/VAC0822635_1.txt,indenização
51103,0,9,16,../data/VAC0965713_1.txt,tarifa
51104,0,2,3,../data/VAC0657504_1.txt,tarifa
51105,0,0,0,../data/VAC0896594_1.txt,
51106,7,0,0,../data/VAC0176617_1.txt,indenização
51107,0,1,3,../data/VAC0941127_1.txt,tarifa
51108,20,0,0,../data/VAC0954393_1.txt,indenização
51109,0,5,20,../data/VAC0960121_1.txt,tarifa
51110,11,2,0,../data/VAC0761561_1.txt,indenização
51111,0,41,1,../data/VAC0959220_1.txt,revisão
51112,0,9,14,../data/VAC0840711_2.txt,tarifa
51113,1,2,16,../data/VAC0987226_1.txt,tarifa
51114,0,0,0,../data/VAC0886385_1.txt,
51115,1,0,0,../data/VAC0741809_1.txt,indenização
51116,3,0,0,../data/VAC0364636_1.txt,indenização
51117,0,0,0,../data/VAC0893064_1.txt,
51118,0,21,26,../data/VAC0745196_1.txt,tarifa
51119,0,2,11,../data/VAC0993198_1.txt,tarifa
51120,0,0,0,../data/VAC0838153_1.txt,
51121,0,0,0,../data/VAC0993782_1.txt,
51122,0,34,11,../data/VAC0777663_1.txt,revisão
51123,0,5,16,../data/VAC0956143_1.txt,tarifa
51124,1,0,0,../data/VAC0942724_1.txt,indenização
51125,0,17,6,../data/VAC0604214_1.txt,revisão
51126,0,6,1,../data/VAC0829183_1.txt,revisão
51127,13,0,0,../data/VAC1072176_1.txt,indenização
51128,0,36,17,../data/VAC0521180_1.txt,revisão
51129,0,5,7,../data/VAC0812900_1.txt,tarifa
51130,0,12,0,../data/VAC0769573_1.txt,revisão
51131,0,0,1,../data/VAC1009636_1.txt,tarifa
51132,0,20,2,../data/VAC0873789_1.txt,revisão
51133,0,1,0,../data/VAC0742382_1.txt,revisão
51134,0,12,11,../data/VAC0417851_1.txt,revisão
51135,3,1,1,../data/VAC0918912_1.txt,indenização
51136,7,4,0,../data/VAC0650894_1.txt,indenização
51137,4,0,1,../data/VAC0941290_1.txt,indenização
51138,5,2,4,../data/VAC1054918_1.txt,indenização
51139,5,0,0,../data/VAC0902991_1.txt,indenização
51140,5,0,0,../data/VAC0949042_1.txt,indenização
51141,0,7,1,../data/VAC0856552_1.txt,revisão
51142,0,1,0,../data/VAC0888510_1.txt,revisão
51143,6,0,0,../data/VAC0968161_1.txt,indenização
51144,0,0,0,../data/VAC0913010_1.txt,
51145,0,0,0,../data/VAC0926503_2.txt,
51146,13,0,0,../data/VAC0949182_1.txt,indenização
51147,0,0,0,../data/VAC0769060_1.txt,
51148,3,0,0,../data/VAC0596259_1.txt,indenização
51149,1,34,2,../data/VAC0141102_1.txt,revisão
51150,0,2,9,../data/VAC0784730_1.txt,tarifa
51151,0,6,12,../data/VAC0859763_1.txt,tarifa
51152,0,2,0,../data/VAC0330601_1.txt,revisão
51153,3,0,0,../data/VAC1055124_1.txt,indenização
51154,1,8,10,../data/VAC0914940_1.txt,tarifa
51155,0,23,6,../data/VAC0512852_1.txt,revisão
51156,0,0,0,../data/VAC0224780_1.txt,
51157,0,17,4,../data/VAC1024778_1.txt,revisão
51158,2,1,1,../data/VAC0983779_1.txt,indenização
51159,0,0,0,../data/VAC1040755_1.txt,
51160,0,10,0,../data/VAC0136329_1.txt,revisão
51161,0,0,0,../data/VAC0951604_3.txt,
51162,23,0,0,../data/VAC0985658_1.txt,indenização
51163,0,1,8,../data/VAC1036623_1.txt,tarifa
51164,0,20,0,../data/VAC0886475_1.txt,revisão
51165,0,2,13,../data/VAC0931163_1.txt,tarifa
51166,4,0,0,../data/VAC0915454_1.txt,indenização
51167,0,6,2,../data/VAC0936324_1.txt,revisão
51168,0,24,0,../data/VAC0056605_1.txt,revisão
51169,0,2,0,../data/VAC0921563_1.txt,revisão
51170,1,5,11,../data/VAC0939651_1.txt,tarifa
51171,4,0,1,../data/VAC1022021_1.txt,indenização
51172,8,0,0,../data/VAC0935873_1.txt,indenização
51173,0,45,3,../data/VAC0099992_1.txt,revisão
51174,20,3,0,../data/VAC0473597_1.txt,indenização
51175,1,0,0,../data/VAC0380439_1.txt,indenização
51176,0,30,11,../data/VAC0682668_1.txt,revisão
51177,0,0,0,../data/VAC0683766_1.txt,
51178,0,18,1,../data/VAC0742004_1.txt,revisão
51179,0,8,28,../data/VAC1028660_1.txt,tarifa
51180,0,8,3,../data/VAC0947633_1.txt,revisão
51181,0,0,0,../data/VAC0918094_1.txt,
51182,0,21,48,../data/VAC0966798_1.txt,tarifa
51183,0,0,0,../data/VAC0515372_1.txt,
51184,4,4,7,../data/VAC0252442_1.txt,tarifa
51185,0,4,15,../data/VAC0995944_1.txt,tarifa
51186,0,0,0,../data/VAC1010598_1.txt,
51187,0,11,23,../data/VAC0926182_1.txt,tarifa
51188,2,45,39,../data/VAC0692407_1.txt,revisão
51189,1,0,0,../data/VAC0984307_1.txt,indenização
51190,0,1,11,../data/VAC0900805_1.txt,tarifa
51191,0,1,0,../data/VAC0992531_1.txt,revisão
51192,0,2,8,../data/VAC0910861_1.txt,tarifa
51193,2,0,0,../data/VAC0889709_2.txt,indenização
51194,6,1,0,../data/VAC0996099_1.txt,indenização
51195,1,0,0,../data/VAC0897836_2.txt,indenização
51196,23,1,1,../data/VAC0990227_1.txt,indenização
51197,4,0,0,../data/VAC0939724_1.txt,indenização
51198,2,0,0,../data/VAC0944775_1.txt,indenização
51199,0,3,10,../data/VAC0538792_1.txt,tarifa
51200,2,15,6,../data/VAC0824091_1.txt,revisão
51201,0,0,0,../data/VAC0912081_1.txt,
51202,2,76,17,../data/VAC0321975_1.txt,revisão
51203,0,8,27,../data/VAC0940296_1.txt,tarifa
51204,5,0,0,../data/VAC0859337_1.txt,indenização
